Order_ID,Product_Name,Category,Timestamp,Location,Quantity,Price,Weather,Is_Promo
849,Pizza Margherita,Fast Food,2024-01-26 19:05:29.727477289,Mumbai,3,267,Rain,False
850,Pepperoni Pizza,Fast Food,2024-01-26 19:49:17.946495541,Bangalore,3,213,Clear,False
851,Chicken Biryani,Main Course,2024-01-26 20:33:06.165513792,Mumbai,6,308,Rain,True
852,Veg Burger,Fast Food,2024-01-26 21:16:54.384532044,Mumbai,3,239,Clear,False
853,Chicken Burger,Fast Food,2024-01-26 22:00:42.603550296,Delhi,3,328,Rain,False
854,Pepperoni Pizza,Fast Food,2024-01-26 22:44:30.822568547,Bangalore,1,227,Clear,False
855,Paneer Butter Masala,Main Course,2024-01-26 23:28:19.041586799,Delhi,3,380,Clear,False
856,Veg Biryani,Main Course,2024-01-27 00:12:07.260605050,Delhi,4,328,Clear,False
857,Paneer Butter Masala,Main Course,2024-01-27 00:55:55.479623302,Chennai,3,93,Clear,False
858,Chicken Biryani,Main Course,2024-01-27 01:39:43.698641553,Bangalore,4,293,Clear,False
859,Lassi,Beverage,2024-01-27 02:23:31.917659805,Hyderabad,4,299,Clear,False
860,Lassi,Beverage,2024-01-27 03:07:20.136678056,Bangalore,5,220,Clear,True
861,Masala Dosa,Breakfast,2024-01-27 03:51:08.355696308,Delhi,3,206,Clear,False
862,Ice Cream,Dessert,2024-01-27 04:34:56.574714559,Mumbai,6,389,Rain,False
863,Chocolate Cake,Dessert,2024-01-27 05:18:44.793732811,Bangalore,3,315,Clear,False
864,Chicken Burger,Fast Food,2024-01-27 06:02:33.012751062,Hyderabad,2,144,Clear,False
865,Cold Coffee,Beverage,2024-01-27 06:46:21.231769314,Chennai,4,237,Clear,False
866,Idli,Breakfast,2024-01-27 07:30:09.450787565,Hyderabad,5,323,Clear,True
867,Masala Dosa,Breakfast,2024-01-27 08:13:57.669805817,Chennai,3,213,Clear,False
868,Idli,Breakfast,2024-01-27 08:57:45.888824068,Mumbai,3,375,Clear,False
869,Masala Dosa,Breakfast,2024-01-27 09:41:34.107842320,Chennai,2,171,Clear,False
870,Masala Dosa,Breakfast,2024-01-27 10:25:22.326860571,Delhi,2,213,Clear,False
871,Masala Dosa,Breakfast,2024-01-27 11:09:10.545878823,Hyderabad,4,247,Rain,False
872,Idli,Breakfast,2024-01-27 11:52:58.764897075,Chennai,2,316,Clear,False
873,Chicken Biryani,Main Course,2024-01-27 12:36:46.983915326,Chennai,3,305,Clear,False
874,Paneer Butter Masala,Main Course,2024-01-27 13:20:35.202933578,Mumbai,5,176,Clear,True
875,Paneer Butter Masala,Main Course,2024-01-27 14:04:23.421951829,Delhi,3,113,Clear,False
876,Veg Biryani,Main Course,2024-01-27 14:48:11.640970081,Bangalore,2,127,Clear,False
877,Veg Biryani,Main Course,2024-01-27 15:31:59.859988332,Mumbai,3,167,Clear,False
878,Chicken Burger,Fast Food,2024-01-27 16:15:48.079006584,Hyderabad,2,188,Clear,False
879,Pasta Alfredo,Main Course,2024-01-27 16:59:36.298024835,Bangalore,2,326,Clear,False
880,Chocolate Cake,Dessert,2024-01-27 17:43:24.517043087,Chennai,2,339,Clear,False
881,Chicken Biryani,Main Course,2024-01-27 18:27:12.736061338,Hyderabad,4,335,Clear,False
882,Chicken Biryani,Main Course,2024-01-27 19:11:00.955079590,Bangalore,3,243,Clear,False
883,Chicken Biryani,Main Course,2024-01-27 19:54:49.174097841,Mumbai,2,387,Clear,False
884,Pepperoni Pizza,Fast Food,2024-01-27 20:38:37.393116093,Delhi,4,230,Clear,False
885,Veg Burger,Fast Food,2024-01-27 21:22:25.612134344,Chennai,2,366,Clear,False
886,Pizza Margherita,Fast Food,2024-01-27 22:06:13.831152596,Hyderabad,2,92,Clear,False
887,Pepperoni Pizza,Fast Food,2024-01-27 22:50:02.050170847,Hyderabad,3,154,Clear,False
888,Pepperoni Pizza,Fast Food,2024-01-27 23:33:50.269189099,Mumbai,4,397,Clear,False
889,Pasta Alfredo,Main Course,2024-01-28 00:17:38.488207350,Mumbai,5,96,Clear,True
890,Veg Burger,Fast Food,2024-01-28 01:01:26.707225602,Hyderabad,4,384,Rain,False
891,Chicken Burger,Fast Food,2024-01-28 01:45:14.926243853,Chennai,3,299,Clear,False
892,Chocolate Cake,Dessert,2024-01-28 02:29:03.145262105,Chennai,2,86,Clear,False
893,Pepperoni Pizza,Fast Food,2024-01-28 03:12:51.364280356,Chennai,3,294,Clear,False
894,Ice Cream,Dessert,2024-01-28 03:56:39.583298608,Mumbai,4,105,Clear,False
895,Masala Dosa,Breakfast,2024-01-28 04:40:27.802316860,Delhi,5,245,Rain,False
896,Pepperoni Pizza,Fast Food,2024-01-28 05:24:16.021335111,Hyderabad,4,301,Clear,False
897,Veg Burger,Fast Food,2024-01-28 06:08:04.240353363,Mumbai,2,188,Clear,False
898,Masala Dosa,Breakfast,2024-01-28 06:51:52.459371614,Chennai,4,325,Clear,False
899,Masala Dosa,Breakfast,2024-01-28 07:35:40.678389866,Bangalore,3,251,Clear,False
900,Idli,Breakfast,2024-01-28 08:19:28.897408117,Chennai,3,142,Clear,False
901,Masala Dosa,Breakfast,2024-01-28 09:03:17.116426369,Hyderabad,2,127,Clear,False
902,Lassi,Beverage,2024-01-28 09:47:05.335444620,Mumbai,5,282,Clear,True
903,Idli,Breakfast,2024-01-28 10:30:53.554462872,Hyderabad,4,129,Clear,False
904,Idli,Breakfast,2024-01-28 11:14:41.773481123,Delhi,4,343,Clear,False
905,Masala Dosa,Breakfast,2024-01-28 11:58:29.992499375,Bangalore,3,335,Rain,False
906,Chicken Biryani,Main Course,2024-01-28 12:42:18.211517626,Delhi,3,177,Clear,False
907,Veg Biryani,Main Course,2024-01-28 13:26:06.430535878,Chennai,3,389,Clear,False
908,Veg Biryani,Main Course,2024-01-28 14:09:54.649554129,Delhi,2,164,Clear,False
909,Pasta Alfredo,Main Course,2024-01-28 14:53:42.868572381,Bangalore,3,207,Clear,False
910,Chicken Biryani,Main Course,2024-01-28 15:37:31.087590632,Mumbai,2,160,Clear,False
911,Masala Dosa,Breakfast,2024-01-28 16:21:19.306608884,Chennai,2,244,Clear,False
912,Veg Biryani,Main Course,2024-01-28 17:05:07.525627135,Bangalore,2,179,Clear,False
913,Veg Burger,Fast Food,2024-01-28 17:48:55.744645387,Chennai,4,330,Rain,False
914,Veg Burger,Fast Food,2024-01-28 18:32:43.963663638,Mumbai,3,161,Rain,False
915,Pepperoni Pizza,Fast Food,2024-01-28 19:16:32.182681890,Bangalore,5,260,Clear,True
916,Pizza Margherita,Fast Food,2024-01-28 20:00:20.401700141,Delhi,4,114,Clear,True
917,Veg Burger,Fast Food,2024-01-28 20:44:08.620718393,Bangalore,4,374,Clear,False
918,Chicken Biryani,Main Course,2024-01-28 21:27:56.839736645,Hyderabad,4,365,Clear,False
919,Chicken Biryani,Main Course,2024-01-28 22:11:45.058754896,Bangalore,3,185,Clear,False
920,Chicken Burger,Fast Food,2024-01-28 22:55:33.277773148,Delhi,4,326,Clear,True
921,Paneer Butter Masala,Main Course,2024-01-28 23:39:21.496791399,Hyderabad,5,88,Rain,False
922,Pepperoni Pizza,Fast Food,2024-01-29 00:23:09.715809651,Hyderabad,4,122,Clear,True
923,Pepperoni Pizza,Fast Food,2024-01-29 01:06:57.934827902,Delhi,3,264,Clear,False
924,Pepperoni Pizza,Fast Food,2024-01-29 01:50:46.153846154,Bangalore,3,291,Clear,False
925,Veg Biryani,Main Course,2024-01-29 02:34:34.372864405,Bangalore,1,110,Clear,False
926,Chicken Biryani,Main Course,2024-01-29 03:18:22.591882657,Hyderabad,3,243,Clear,True
927,Pasta Alfredo,Main Course,2024-01-29 04:02:10.810900908,Delhi,3,314,Clear,True
928,Chocolate Cake,Dessert,2024-01-29 04:45:59.029919160,Mumbai,2,258,Clear,False
929,Cold Coffee,Beverage,2024-01-29 05:29:47.248937411,Mumbai,4,113,Rain,True
930,Paneer Butter Masala,Main Course,2024-01-29 06:13:35.467955663,Mumbai,3,352,Clear,False
931,Pizza Margherita,Fast Food,2024-01-29 06:57:23.686973914,Mumbai,3,187,Clear,False
932,Idli,Breakfast,2024-01-29 07:41:11.905992166,Delhi,4,148,Clear,True
933,Masala Dosa,Breakfast,2024-01-29 08:25:00.125010417,Delhi,2,229,Clear,False
934,Masala Dosa,Breakfast,2024-01-29 09:08:48.344028669,Delhi,3,124,Clear,False
935,Lassi,Beverage,2024-01-29 09:52:36.563046920,Hyderabad,3,361,Clear,False
936,Lassi,Beverage,2024-01-29 10:36:24.782065172,Delhi,2,177,Clear,True
937,Masala Dosa,Breakfast,2024-01-29 11:20:13.001083423,Chennai,4,124,Clear,True
938,Veg Biryani,Main Course,2024-01-29 12:04:01.220101675,Hyderabad,3,82,Clear,False
939,Chicken Biryani,Main Course,2024-01-29 12:47:49.439119926,Bangalore,1,140,Clear,False
940,Chicken Biryani,Main Course,2024-01-29 13:31:37.658138178,Chennai,2,237,Clear,False
941,Veg Biryani,Main Course,2024-01-29 14:15:25.877156429,Mumbai,3,270,Clear,False
942,Paneer Butter Masala,Main Course,2024-01-29 14:59:14.096174681,Chennai,1,111,Clear,False
943,Chicken Biryani,Main Course,2024-01-29 15:43:02.315192933,Delhi,3,209,Clear,False
944,Pasta Alfredo,Main Course,2024-01-29 16:26:50.534211184,Bangalore,5,357,Rain,False
945,Pasta Alfredo,Main Course,2024-01-29 17:10:38.753229436,Delhi,1,255,Clear,False
946,Chicken Burger,Fast Food,2024-01-29 17:54:26.972247687,Chennai,2,199,Clear,False
947,Pizza Margherita,Fast Food,2024-01-29 18:38:15.191265939,Chennai,1,397,Clear,False
948,Pizza Margherita,Fast Food,2024-01-29 19:22:03.410284190,Bangalore,2,247,Clear,False
949,Chicken Biryani,Main Course,2024-01-29 20:05:51.629302442,Delhi,2,353,Clear,False
950,Pepperoni Pizza,Fast Food,2024-01-29 20:49:39.848320693,Bangalore,1,93,Clear,False
951,Chicken Burger,Fast Food,2024-01-29 21:33:28.067338945,Mumbai,4,186,Rain,False
952,Pepperoni Pizza,Fast Food,2024-01-29 22:17:16.286357196,Mumbai,3,105,Clear,False
953,Chicken Biryani,Main Course,2024-01-29 23:01:04.505375448,Hyderabad,2,260,Clear,False
954,Chicken Biryani,Main Course,2024-01-29 23:44:52.724393699,Hyderabad,1,155,Clear,False
955,Chicken Biryani,Main Course,2024-01-30 00:28:40.943411951,Delhi,3,233,Clear,False
956,Pepperoni Pizza,Fast Food,2024-01-30 01:12:29.162430202,Delhi,3,125,Clear,False
957,Pepperoni Pizza,Fast Food,2024-01-30 01:56:17.381448454,Bangalore,5,176,Rain,True
958,Chicken Burger,Fast Food,2024-01-30 02:40:05.600466705,Chennai,2,181,Clear,True
959,Ice Cream,Dessert,2024-01-30 03:23:53.819484957,Bangalore,3,233,Clear,False
960,Pasta Alfredo,Main Course,2024-01-30 04:07:42.038503208,Delhi,1,291,Clear,False
961,Paneer Butter Masala,Main Course,2024-01-30 04:51:30.257521460,Mumbai,3,81,Clear,False
962,Paneer Butter Masala,Main Course,2024-01-30 05:35:18.476539711,Mumbai,1,348,Clear,False
963,Paneer Butter Masala,Main Course,2024-01-30 06:19:06.695557963,Delhi,4,325,Rain,True
964,Idli,Breakfast,2024-01-30 07:02:54.914576214,Hyderabad,3,325,Clear,True
965,Lassi,Beverage,2024-01-30 07:46:43.133594466,Hyderabad,3,347,Clear,False
966,Masala Dosa,Breakfast,2024-01-30 08:30:31.352612718,Bangalore,4,269,Rain,True
967,Masala Dosa,Breakfast,2024-01-30 09:14:19.571630969,Hyderabad,3,325,Clear,False
968,Masala Dosa,Breakfast,2024-01-30 09:58:07.790649221,Delhi,5,132,Rain,False
969,Masala Dosa,Breakfast,2024-01-30 10:41:56.009667472,Hyderabad,3,148,Clear,False
970,Masala Dosa,Breakfast,2024-01-30 11:25:44.228685724,Bangalore,2,233,Rain,False
971,Paneer Butter Masala,Main Course,2024-01-30 12:09:32.447703975,Mumbai,3,198,Clear,False
972,Chicken Biryani,Main Course,2024-01-30 12:53:20.666722227,Chennai,3,317,Clear,False
973,Chicken Biryani,Main Course,2024-01-30 13:37:08.885740478,Mumbai,2,302,Clear,False
974,Chicken Biryani,Main Course,2024-01-30 14:20:57.104758730,Bangalore,2,185,Clear,False
975,Paneer Butter Masala,Main Course,2024-01-30 15:04:45.323776981,Delhi,2,91,Clear,False
976,Paneer Butter Masala,Main Course,2024-01-30 15:48:33.542795233,Hyderabad,3,219,Clear,False
977,Lassi,Beverage,2024-01-30 16:32:21.761813484,Mumbai,1,307,Clear,False
978,Chocolate Cake,Dessert,2024-01-30 17:16:09.980831736,Delhi,2,332,Clear,False
979,Pepperoni Pizza,Fast Food,2024-01-30 17:59:58.199849987,Chennai,1,315,Clear,False
980,Pepperoni Pizza,Fast Food,2024-01-30 18:43:46.418868239,Bangalore,4,373,Rain,False
981,Chicken Biryani,Main Course,2024-01-30 19:27:34.637886490,Hyderabad,3,190,Clear,True
982,Pizza Margherita,Fast Food,2024-01-30 20:11:22.856904742,Chennai,1,327,Clear,False
983,Chicken Burger,Fast Food,2024-01-30 20:55:11.075922993,Hyderabad,1,323,Clear,False
984,Pepperoni Pizza,Fast Food,2024-01-30 21:38:59.294941245,Chennai,1,259,Clear,False
985,Pizza Margherita,Fast Food,2024-01-30 22:22:47.513959496,Chennai,4,136,Rain,False
986,Pizza Margherita,Fast Food,2024-01-30 23:06:35.732977748,Hyderabad,4,82,Rain,True
987,Masala Dosa,Breakfast,2024-01-30 23:50:23.951995999,Delhi,2,325,Clear,False
988,Ice Cream,Dessert,2024-01-31 00:34:12.171014251,Mumbai,1,256,Clear,False
989,Chicken Biryani,Main Course,2024-01-31 01:18:00.390032502,Hyderabad,3,92,Clear,False
990,Veg Biryani,Main Course,2024-01-31 02:01:48.609050754,Chennai,1,354,Clear,False
991,Lassi,Beverage,2024-01-31 02:45:36.828069006,Delhi,4,388,Rain,False
992,Paneer Butter Masala,Main Course,2024-01-31 03:29:25.047087257,Bangalore,2,261,Clear,False
993,Chicken Burger,Fast Food,2024-01-31 04:13:13.266105509,Hyderabad,4,225,Clear,True
994,Lassi,Beverage,2024-01-31 04:57:01.485123760,Delhi,2,156,Clear,False
995,Veg Burger,Fast Food,2024-01-31 05:40:49.704142012,Mumbai,3,141,Clear,True
996,Pasta Alfredo,Main Course,2024-01-31 06:24:37.923160263,Chennai,3,84,Clear,False
997,Masala Dosa,Breakfast,2024-01-31 07:08:26.142178515,Mumbai,2,222,Clear,False
998,Idli,Breakfast,2024-01-31 07:52:14.361196766,Chennai,3,222,Clear,False
999,Masala Dosa,Breakfast,2024-01-31 08:36:02.580215018,Delhi,2,230,Clear,False
1000,Masala Dosa,Breakfast,2024-01-31 09:19:50.799233269,Mumbai,3,230,Clear,False
1001,Lassi,Beverage,2024-01-31 10:03:39.018251521,Bangalore,4,329,Clear,True
1002,Lassi,Beverage,2024-01-31 10:47:27.237269772,Mumbai,1,299,Clear,False
1003,Masala Dosa,Breakfast,2024-01-31 11:31:15.456288024,Bangalore,4,234,Clear,True
1004,Veg Biryani,Main Course,2024-01-31 12:15:03.675306275,Chennai,4,157,Rain,False
1005,Chicken Biryani,Main Course,2024-01-31 12:58:51.894324527,Hyderabad,1,279,Clear,False
1006,Paneer Butter Masala,Main Course,2024-01-31 13:42:40.113342778,Bangalore,2,340,Clear,False
1007,Chicken Biryani,Main Course,2024-01-31 14:26:28.332361030,Mumbai,3,371,Clear,False
1008,Paneer Butter Masala,Main Course,2024-01-31 15:10:16.551379281,Chennai,1,140,Clear,False
1009,Chicken Biryani,Main Course,2024-01-31 15:54:04.770397533,Bangalore,2,288,Clear,True
1010,Lassi,Beverage,2024-01-31 16:37:52.989415784,Chennai,2,155,Clear,False
1011,Veg Burger,Fast Food,2024-01-31 17:21:41.208434036,Hyderabad,3,299,Clear,True
1012,Chicken Burger,Fast Food,2024-01-31 18:05:29.427452287,Mumbai,2,169,Clear,False
1013,Veg Burger,Fast Food,2024-01-31 18:49:17.646470539,Hyderabad,1,278,Clear,False
1014,Chicken Burger,Fast Food,2024-01-31 19:33:05.865488791,Chennai,3,295,Clear,False
1015,Veg Burger,Fast Food,2024-01-31 20:16:54.084507042,Mumbai,3,106,Clear,False
1016,Chicken Burger,Fast Food,2024-01-31 21:00:42.303525294,Bangalore,3,293,Clear,False
1017,Chicken Burger,Fast Food,2024-01-31 21:44:30.522543545,Mumbai,1,155,Clear,False
1018,Pepperoni Pizza,Fast Food,2024-01-31 22:28:18.741561797,Mumbai,4,276,Clear,True
1019,Pizza Margherita,Fast Food,2024-01-31 23:12:06.960580048,Delhi,1,224,Clear,False
1020,Veg Biryani,Main Course,2024-01-31 23:55:55.179598300,Hyderabad,2,141,Clear,False
1021,Chocolate Cake,Dessert,2024-02-01 00:39:43.398616551,Bangalore,3,328,Clear,False
1022,Veg Biryani,Main Course,2024-02-01 01:23:31.617634803,Delhi,1,134,Clear,False
1023,Veg Burger,Fast Food,2024-02-01 02:07:19.836653054,Hyderabad,1,89,Clear,False
1024,Pizza Margherita,Fast Food,2024-02-01 02:51:08.055671306,Delhi,1,171,Clear,False
1025,Chicken Biryani,Main Course,2024-02-01 03:34:56.274689557,Mumbai,2,190,Clear,True
1026,Chocolate Cake,Dessert,2024-02-01 04:18:44.493707809,Delhi,4,250,Rain,False
1027,Ice Cream,Dessert,2024-02-01 05:02:32.712726060,Mumbai,1,300,Clear,False
1028,Paneer Butter Masala,Main Course,2024-02-01 05:46:20.931744312,Hyderabad,3,341,Clear,False
1029,Pizza Margherita,Fast Food,2024-02-01 06:30:09.150762563,Mumbai,3,159,Clear,False
1030,Idli,Breakfast,2024-02-01 07:13:57.369780815,Chennai,1,235,Clear,False
1031,Masala Dosa,Breakfast,2024-02-01 07:57:45.588799066,Hyderabad,1,272,Clear,False
1032,Masala Dosa,Breakfast,2024-02-01 08:41:33.807817318,Mumbai,3,232,Clear,False
1033,Masala Dosa,Breakfast,2024-02-01 09:25:22.026835569,Hyderabad,1,263,Clear,False
1034,Masala Dosa,Breakfast,2024-02-01 10:09:10.245853821,Hyderabad,1,166,Clear,False
1035,Lassi,Beverage,2024-02-01 10:52:58.464872072,Mumbai,3,197,Clear,False
1036,Idli,Breakfast,2024-02-01 11:36:46.683890324,Chennai,3,337,Clear,False
1037,Chicken Biryani,Main Course,2024-02-01 12:20:34.902908576,Mumbai,2,325,Clear,False
1038,Chicken Biryani,Main Course,2024-02-01 13:04:23.121926827,Chennai,4,276,Rain,False
1039,Chicken Biryani,Main Course,2024-02-01 13:48:11.340945079,Chennai,3,225,Rain,False
1040,Pasta Alfredo,Main Course,2024-02-01 14:31:59.559963330,Mumbai,4,178,Rain,False
1041,Chicken Biryani,Main Course,2024-02-01 15:15:47.778981582,Mumbai,1,293,Clear,False
1042,Chicken Biryani,Main Course,2024-02-01 15:59:35.997999833,Hyderabad,1,188,Clear,False
1043,Ice Cream,Dessert,2024-02-01 16:43:24.217018085,Mumbai,4,191,Clear,True
1044,Veg Biryani,Main Course,2024-02-01 17:27:12.436036336,Bangalore,3,246,Clear,False
1045,Pepperoni Pizza,Fast Food,2024-02-01 18:11:00.655054588,Chennai,2,117,Clear,False
1046,Pepperoni Pizza,Fast Food,2024-02-01 18:54:48.874072839,Mumbai,3,258,Clear,False
1047,Veg Burger,Fast Food,2024-02-01 19:38:37.093091091,Mumbai,4,240,Clear,True
1048,Pepperoni Pizza,Fast Food,2024-02-01 20:22:25.312109342,Chennai,4,124,Clear,True
1049,Pizza Margherita,Fast Food,2024-02-01 21:06:13.531127594,Mumbai,3,180,Clear,True
1050,Chicken Biryani,Main Course,2024-02-01 21:50:01.750145845,Chennai,2,153,Clear,False
1051,Pepperoni Pizza,Fast Food,2024-02-01 22:33:49.969164097,Bangalore,2,376,Clear,False
1052,Pepperoni Pizza,Fast Food,2024-02-01 23:17:38.188182348,Mumbai,2,124,Clear,False
1053,Ice Cream,Dessert,2024-02-02 00:01:26.407200600,Hyderabad,2,257,Clear,False
1054,Pepperoni Pizza,Fast Food,2024-02-02 00:45:14.626218851,Chennai,4,130,Rain,True
1055,Veg Burger,Fast Food,2024-02-02 01:29:02.845237103,Hyderabad,3,83,Rain,False
1056,Pizza Margherita,Fast Food,2024-02-02 02:12:51.064255354,Mumbai,3,253,Clear,True
1057,Chicken Burger,Fast Food,2024-02-02 02:56:39.283273606,Hyderabad,3,338,Clear,False
1058,Chicken Burger,Fast Food,2024-02-02 03:40:27.502291857,Hyderabad,3,375,Rain,False
1059,Pepperoni Pizza,Fast Food,2024-02-02 04:24:15.721310109,Bangalore,1,311,Clear,False
1060,Pasta Alfredo,Main Course,2024-02-02 05:08:03.940328360,Hyderabad,2,220,Clear,True
1061,Paneer Butter Masala,Main Course,2024-02-02 05:51:52.159346612,Bangalore,2,186,Clear,False
1062,Lassi,Beverage,2024-02-02 06:35:40.378364864,Chennai,2,138,Clear,True
1063,Idli,Breakfast,2024-02-02 07:19:28.597383115,Delhi,1,199,Clear,False
1064,Masala Dosa,Breakfast,2024-02-02 08:03:16.816401367,Bangalore,1,297,Clear,False
1065,Idli,Breakfast,2024-02-02 08:47:05.035419618,Delhi,3,146,Rain,False
1066,Masala Dosa,Breakfast,2024-02-02 09:30:53.254437870,Chennai,1,99,Clear,False
1067,Idli,Breakfast,2024-02-02 10:14:41.473456121,Hyderabad,4,190,Clear,True
1068,Idli,Breakfast,2024-02-02 10:58:29.692474373,Mumbai,2,209,Clear,False
1069,Masala Dosa,Breakfast,2024-02-02 11:42:17.911492624,Delhi,1,128,Clear,False
1070,Chicken Biryani,Main Course,2024-02-02 12:26:06.130510876,Bangalore,2,372,Clear,False
1071,Chicken Biryani,Main Course,2024-02-02 13:09:54.349529127,Hyderabad,3,255,Clear,False
1072,Veg Biryani,Main Course,2024-02-02 13:53:42.568547379,Mumbai,2,248,Clear,False
1073,Pasta Alfredo,Main Course,2024-02-02 14:37:30.787565630,Bangalore,2,192,Clear,True
1074,Paneer Butter Masala,Main Course,2024-02-02 15:21:19.006583882,Hyderabad,2,207,Clear,False
1075,Pepperoni Pizza,Fast Food,2024-02-02 16:05:07.225602133,Hyderabad,1,305,Clear,False
1076,Pasta Alfredo,Main Course,2024-02-02 16:48:55.444620385,Mumbai,1,261,Clear,False
1077,Ice Cream,Dessert,2024-02-02 17:32:43.663638636,Bangalore,3,143,Clear,False
1078,Pizza Margherita,Fast Food,2024-02-02 18:16:31.882656888,Bangalore,1,100,Clear,False
1079,Pizza Margherita,Fast Food,2024-02-02 19:00:20.101675139,Hyderabad,3,190,Clear,False
1080,Chicken Burger,Fast Food,2024-02-02 19:44:08.320693391,Hyderabad,3,360,Clear,False
1081,Pizza Margherita,Fast Food,2024-02-02 20:27:56.539711642,Delhi,2,148,Clear,False
1082,Chicken Biryani,Main Course,2024-02-02 21:11:44.758729894,Chennai,2,155,Clear,False
1083,Chicken Biryani,Main Course,2024-02-02 21:55:32.977748145,Mumbai,1,297,Clear,False
1084,Pizza Margherita,Fast Food,2024-02-02 22:39:21.196766397,Delhi,2,283,Clear,True
1085,Masala Dosa,Breakfast,2024-02-02 23:23:09.415784649,Delhi,3,92,Clear,False
1086,Veg Biryani,Main Course,2024-02-03 00:06:57.634802900,Hyderabad,3,234,Clear,False
1087,Pepperoni Pizza,Fast Food,2024-02-03 00:50:45.853821152,Delhi,3,296,Clear,False
1088,Veg Burger,Fast Food,2024-02-03 01:34:34.072839403,Delhi,3,100,Clear,False
1089,Chicken Burger,Fast Food,2024-02-03 02:18:22.291857655,Chennai,3,381,Clear,False
1090,Ice Cream,Dessert,2024-02-03 03:02:10.510875906,Delhi,3,364,Clear,False
1091,Pepperoni Pizza,Fast Food,2024-02-03 03:45:58.729894158,Delhi,5,264,Rain,True
1092,Chicken Biryani,Main Course,2024-02-03 04:29:46.948912409,Delhi,2,152,Clear,False
1093,Paneer Butter Masala,Main Course,2024-02-03 05:13:35.167930661,Delhi,2,384,Clear,False
1094,Pizza Margherita,Fast Food,2024-02-03 05:57:23.386948912,Bangalore,3,214,Clear,False
1095,Ice Cream,Dessert,2024-02-03 06:41:11.605967164,Bangalore,3,104,Clear,False
1096,Idli,Breakfast,2024-02-03 07:24:59.824985415,Bangalore,2,261,Clear,False
1097,Idli,Breakfast,2024-02-03 08:08:48.044003667,Mumbai,3,393,Clear,False
1098,Idli,Breakfast,2024-02-03 08:52:36.263021918,Chennai,4,103,Clear,False
1099,Masala Dosa,Breakfast,2024-02-03 09:36:24.482040170,Hyderabad,2,195,Clear,False
1100,Idli,Breakfast,2024-02-03 10:20:12.701058421,Bangalore,4,295,Clear,False
1101,Masala Dosa,Breakfast,2024-02-03 11:04:00.920076673,Hyderabad,4,114,Clear,False
1102,Idli,Breakfast,2024-02-03 11:47:49.139094924,Hyderabad,3,286,Clear,False
1103,Pasta Alfredo,Main Course,2024-02-03 12:31:37.358113176,Delhi,3,194,Clear,False
1104,Pasta Alfredo,Main Course,2024-02-03 13:15:25.577131427,Hyderabad,4,154,Clear,True
1105,Veg Biryani,Main Course,2024-02-03 13:59:13.796149679,Bangalore,5,108,Clear,True
1106,Pasta Alfredo,Main Course,2024-02-03 14:43:02.015167930,Mumbai,4,211,Clear,False
1107,Veg Biryani,Main Course,2024-02-03 15:26:50.234186182,Chennai,4,191,Clear,False
1108,Paneer Butter Masala,Main Course,2024-02-03 16:10:38.453204433,Hyderabad,6,122,Rain,True
1109,Chocolate Cake,Dessert,2024-02-03 16:54:26.672222685,Mumbai,3,221,Clear,True
1110,Pizza Margherita,Fast Food,2024-02-03 17:38:14.891240937,Mumbai,3,248,Clear,False
1111,Veg Burger,Fast Food,2024-02-03 18:22:03.110259188,Delhi,5,107,Clear,True
1112,Chicken Burger,Fast Food,2024-02-03 19:05:51.329277440,Delhi,4,322,Clear,False
1113,Pizza Margherita,Fast Food,2024-02-03 19:49:39.548295691,Bangalore,3,138,Clear,False
1114,Pepperoni Pizza,Fast Food,2024-02-03 20:33:27.767313943,Bangalore,3,322,Clear,False
1115,Pepperoni Pizza,Fast Food,2024-02-03 21:17:15.986332194,Chennai,2,349,Clear,False
1116,Pizza Margherita,Fast Food,2024-02-03 22:01:04.205350446,Chennai,3,250,Clear,False
1117,Veg Burger,Fast Food,2024-02-03 22:44:52.424368697,Bangalore,4,74,Clear,True
1118,Ice Cream,Dessert,2024-02-03 23:28:40.643386949,Delhi,2,222,Clear,False
1119,Idli,Breakfast,2024-02-04 00:12:28.862405200,Hyderabad,5,321,Rain,False
1120,Ice Cream,Dessert,2024-02-04 00:56:17.081423452,Delhi,5,164,Clear,True
1121,Paneer Butter Masala,Main Course,2024-02-04 01:40:05.300441703,Chennai,4,283,Clear,True
1122,Pepperoni Pizza,Fast Food,2024-02-04 02:23:53.519459955,Mumbai,2,275,Clear,False
1123,Pizza Margherita,Fast Food,2024-02-04 03:07:41.738478206,Delhi,3,315,Clear,False
1124,Pasta Alfredo,Main Course,2024-02-04 03:51:29.957496458,Bangalore,3,111,Clear,False
1125,Lassi,Beverage,2024-02-04 04:35:18.176514709,Chennai,2,210,Clear,False
1126,Paneer Butter Masala,Main Course,2024-02-04 05:19:06.395532961,Hyderabad,3,141,Clear,False
1127,Chocolate Cake,Dessert,2024-02-04 06:02:54.614551212,Delhi,5,379,Rain,False
1128,Pepperoni Pizza,Fast Food,2024-02-04 06:46:42.833569464,Bangalore,4,251,Rain,False
1129,Masala Dosa,Breakfast,2024-02-04 07:30:31.052587715,Hyderabad,4,137,Rain,False
1130,Masala Dosa,Breakfast,2024-02-04 08:14:19.271605967,Hyderabad,5,365,Rain,False
1131,Lassi,Beverage,2024-02-04 08:58:07.490624218,Hyderabad,3,392,Clear,False
